Transportadora;regiao;UF;Cidade;preca;Cep inicial;Cep final;Prazo;Custo
Dialogo Standard;S;PR;CASCAVEL;Interior;85804455;85804590;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85804600;85804810;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85805000;85805005;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85805010;85805370;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85805380;85805680;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85805690;85805690;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85806000;85806340;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85806350;85806470;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85806480;85806720;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85806730;85806899;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85807000;85807080;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85807090;85807439;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85807440;85807480;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85807490;85807510;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85807520;85807599;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85807600;85807600;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85807610;85807630;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85807640;85807899;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85807900;85807900;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85808400;85808599;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85810000;85810240;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85810300;85810599;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85810800;85810899;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85811000;85811030;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85811040;85811040;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85811050;85811060;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85811070;85811130;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85811220;85811230;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85811240;85811240;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85811250;85811250;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85811260;85811330;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85811340;85811520;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85811530;85811580;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85812000;85812045;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85812050;85812050;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85812060;85812150;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85812151;85812159;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85812160;85812160;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85812161;85812169;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85812170;85812170;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85812171;85812171;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85812180;85812180;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85812181;85812189;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85812190;85812190;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85812191;85812199;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85812200;85812200;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85812201;85812209;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85812210;85812220;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85812221;85812229;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85812230;85812230;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85812240;85812250;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85812260;85812270;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85812280;85812599;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85813000;85813050;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85813060;85813104;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85813105;85813170;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85813180;85813187;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85813190;85813210;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85813220;85813220;5;8,41
Dialogo Standard;S;PR;CASCAVEL;Interior;85813221;85813221;5;8,41
