Transportadora;regiao;UF;Cidade;preca;Cep inicial;Cep final;Prazo;Custo
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;22421031;22429999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;22221061;22221069;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;22662000;22699999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;22660000;22661999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;22710809;22710899;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;22220900;22221060;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21360000;21360999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;22450221;22450221;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;22011972;22019999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;22011000;22011971;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;22211226;22219999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21610000;21610209;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21555581;21556999;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21380521;21381006;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21550000;21550610;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21545476;21549999;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21545360;21545475;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21540901;21544999;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21531000;21531139;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21530431;21530899;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21530000;21530199;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21511971;21512000;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21510002;21510639;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;22211220;22211225;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;22281900;22290240;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;22281151;22281899;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;22280970;22281150;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;22280131;22280969;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;20760771;20760999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;20760090;20760770;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;22271111;22280130;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21351900;21359999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;22270900;22270999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;22270000;22270080;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;22260972;22260999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;22251091;22259999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;22251000;22251090;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;22250971;22250999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;22250000;22250210;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;22024971;22029999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21341790;21349999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;22024970;22024970;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21301000;21310490;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;20250151;20250449;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;20250000;20250150;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;20765661;20765999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;20765020;20765170;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21361641;21361999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21770000;21770369;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21875000;21899999;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21871000;21874999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21870000;21870999;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21867000;21869999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21862000;21866999;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21861000;21861999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21860000;21860999;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21855000;21859999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21852000;21854999;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21851000;21851999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21850000;21850999;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21844241;21849999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21842000;21844240;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21841000;21841999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21840000;21840999;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21834999;21839999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21830000;21830390;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21826000;21829999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21825001;21825009;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21821000;21824999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21820000;21820971;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21816000;21819999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21815000;21815530;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21811000;21814999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;20751441;20751999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;20260140;20260999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21810000;21810010;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21776000;21809999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21775000;21775999;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21771000;21774999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21766000;21769999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21765000;21765999;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21761000;21764999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21760000;21760999;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21756000;21759999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23042000;23042810;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23040901;23041999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23045000;23045830;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23042811;23044999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21755000;21755530;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21751000;21754999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21747000;21749999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21745000;21745099;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21741000;21741019;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21740000;21740009;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23040000;23040900;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23036461;23039999;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23036000;23036460;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23017681;23035999;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23017000;23017680;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23016681;23016999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23016000;23016680;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23015271;23015999;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23015000;23015270;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23013971;23014999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21675000;21675009;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;20250450;20251119;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23013090;23013970;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21726000;21729999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21725000;21725019;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21722000;21724999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21720000;21721564;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21716000;21719999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21645001;21645970;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21715000;21715999;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21615971;21615999;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21615000;21615970;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21610210;21610720;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21321701;21321830;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21321230;21321280;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21740011;21740999;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21740010;21740010;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;20782000;20920009;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21361000;21361139;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21330791;21330810;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21330790;21330790;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;20260121;20260139;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;20260010;20260120;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;20272000;20395999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21900000;21902709;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21700000;21710999;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;20210006;20211429;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;20210005;20210005;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;20767000;20780999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;20766000;20766009;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;20762000;20765019;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;20750901;20751440;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;20750900;20750900;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21555040;21555290;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21011972;21011999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21510971;21510999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21381516;21499999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21020311;21020329;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21711000;21714999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21010841;21010999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21010000;21010429;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21521000;21521590;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;20760000;20760089;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21520871;21520999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21520001;21520870;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;22700000;22709999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21512031;21512039;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21512030;21512030;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21511970;21511970;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21511651;21511969;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21500000;21510001;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21020330;21020899;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21511010;21511650;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;22230091;22231060;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;22230090;22230090;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;22451972;22452250;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;22451000;22451971;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21250003;21250129;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21250002;21250002;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21236000;21236560;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;22241970;22249999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;22241021;22241039;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;22240900;22241020;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;22240181;22240899;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;22231900;22240180;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;22231061;22231069;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;22290241;22290973;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21250973;21300999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21250140;21250972;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21250130;21250139;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21235972;21235999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21235602;21235602;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21215972;21219999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21215970;21215971;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21215581;21215969;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21211821;21214999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21211710;21211799;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21211000;21211640;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21012419;21020121;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21012020;21012029;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21340021;21341139;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21340020;21340020;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21314971;21319999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21314970;21314970;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21665971;21669999;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21665001;21665149;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21625561;21629999;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21625000;21625469;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21750000;21750999;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21600000;21609999;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21599999;21599999;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23521186;23524999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23521185;23521185;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23525291;23529999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23525000;23525290;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23540432;23544999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23540000;23540431;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23598571;23800000;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23598570;23598570;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23595611;23598569;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23595000;23595610;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23591701;23594999;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23591000;23591700;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23585823;23586999;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23585000;23585822;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23570972;23572999;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23570000;23570971;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23587721;23590011;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23587000;23587720;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23580591;23584999;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23573000;23580590;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23068000;23068130;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23066711;23066999;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23066271;23066710;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;22420044;22420969;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23560901;23564999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23560000;23560900;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23550971;23554999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21011000;21011971;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23550000;23550970;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23590821;23590999;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23590012;23590820;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23520811;23521184;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23520005;23520810;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21610721;21610999;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21331720;21340019;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21331009;21331719;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21370031;21370189;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21370000;21370030;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21362211;21369999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21362000;21362210;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21675691;21699999;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21675010;21675169;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21670901;21674999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21670000;21670039;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21616511;21619999;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21616000;21616510;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21611031;21614999;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21611000;21611010;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21745131;21746999;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21745100;21745130;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21545211;21545359;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21545000;21545210;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21321831;21330119;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21321000;21321229;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21540000;21540004;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21311481;21314969;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21311000;21311280;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21330811;21331008;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21330120;21330789;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23066261;23066270;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23066000;23066260;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21555291;21555580;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21230971;21230999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21221491;21221999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21220811;21220999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21220011;21220019;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21210973;21210999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23515751;23520004;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23515000;23515750;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23510973;23514999;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23510000;23510972;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23097791;23509999;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23097000;23097790;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23095843;23096999;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23095000;23095842;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23093711;23094009;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23065681;23065999;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23065000;23065680;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23073715;23073820;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23073230;23073714;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23064671;23064999;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23064000;23064670;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23057781;23058000;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23057010;23057780;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23056066;23056069;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23056000;23056065;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23093005;23093710;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23092761;23093004;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23090851;23092000;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23090010;23090850;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23088601;23090009;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23088000;23088600;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23080971;23080999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23080000;23080970;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23078972;23079999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23078001;23078971;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23076511;23078000;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21250000;21250001;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;23076000;23076510;3;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21222000;21229999;2;12,51
jadlog rodoviario;SE;RJ;RIO DE JANEIRO;Capital;21210000;21210002;2;12,51
